,tokens,ner_tags
611,"['And', 'we', 'will', 'remain', 'committed', 'to', 'playing', 'a', 'lead', 'role', 'in', 'bringing', 'about', 'a', 'global', 'and', 'comprehensive', 'climate', 'agreement', 'in', 'Copenhagen', 'in', 'December', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O']"
612,"['What', 'started', 'out', 'as', 'the', 'pursuit', 'of', 'easy', 'money', ',', 'unhealthy', 'risk-taking', 'and', ',', 'in', 'some', 'cases', ',', 'pure', 'greed', 'escalated', 'this', 'past', 'year', 'into', 'a', 'financial', 'roller', 'coaster', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
613,"['The', 'effects', 'on', 'both', 'human', 'security', 'and', 'development', 'have', 'been', 'severe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
614,"['The', 'European', 'Union', 'will', 'continue', 'to', 'promote', 'global', 'financial', 'stability', 'and', 'sustainable', 'world', 'recovery', ',', 'firmly', 'committed', 'to', 'taking', 'comprehensive', ',', 'targeted', 'and', 'coordinated', 'action', 'to', 'support', 'developing', 'countries', ',', 'especially', 'the', 'poorest', 'and', 'the', 'most', 'vulnerable', ';', 'determined', 'to', 'reach', 'a', 'comprehensive', 'agreement', 'at', 'the', 'Doha', 'Round', ',', 'making', 'sure', 'it', 'contains', 'elements', 'of', 'real', 'value', 'for', 'developing', 'countries', ',', 'particularly', 'the', 'poorest', ';', 'and', 'continuing', 'its', 'efforts', 'to', 'lift', 'more', 'people', 'out', 'of', 'poverty', 'in', 'reaching', 'the', 'Millennium', 'Development', 'Goals', 'and', 'to', 'achieve', 'our', 'respective', 'official', 'development', 'assistance', 'targets', '.']","['O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
615,"['Human', 'rights', 'are', 'universal', '.']","['O', 'O', 'O', 'O', 'O']"
616,"['Human', 'rights', 'are', 'indivisible', '.']","['O', 'O', 'O', 'O', 'O']"
617,"['The', 'European', 'Union', 'is', 'a', 'voice', 'for', 'human', 'rights', '.']","['O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
618,"['We', 'believe', 'in', 'democracy', '.']","['O', 'O', 'O', 'O', 'O']"
619,"['We', 'believe', 'in', 'the', 'rule', 'of', 'law', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
620,"['The', 'European', 'Union', 'will', 'continue', 'to', 'call', 'for', 'the', 'worldwide', 'abolition', 'of', 'the', 'death', 'penalty', 'in', 'all', 'cases', 'and', 'under', 'all', 'circumstances', '.']","['O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
621,"['We', 'will', 'continue', 'to', 'stand', 'up', 'for', 'the', 'empowerment', 'of', 'women', 'and', 'gender', 'equality', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
622,"['Without', 'that', ',', 'it', 'will', 'be', 'impossible', 'to', 'draw', 'on', 'all', 'those', 'talents', 'that', 'are', 'needed', 'for', 'a', 'nation', 'to', 'move', 'from', 'poverty', 'to', 'development', 'and', 'prosperity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
623,"['To', 'uphold', 'those', 'fundamental', 'values', ',', 'we', 'need', 'security', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
624,"['We', 'cannot', 'let', 'war', 'crimes', ',', 'genocide', 'or', 'crimes', 'against', 'humanity', 'go', 'unpunished', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
625,"['Therefore', ',', 'the', 'work', 'of', 'the', 'International', 'Criminal', 'Court', 'is', 'fully', 'supported', 'by', 'the', 'European', 'Union', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
626,"['We', 'cannot', 'allow', 'anyone', ',', 'by', 'threat', 'or', 'use', 'of', 'force', ',', 'to', 'act', 'against', 'the', 'territorial', 'integrity', 'or', 'political', 'independence', 'of', 'any', 'State', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
627,"['The', 'rules', 'of', 'international', 'law', 'apply', 'equally', 'to', 'all', 'States', ',', 'large', 'and', 'small', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
628,"['The', 'European', 'Union', 'stands', 'ready', 'to', 'continue', 'working', 'with', 'the', 'United', 'Nations', 'in', 'peacekeeping', 'and', 'peacebuilding', '.']","['O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']"
629,"['We', 'also', 'conduct', 'our', 'own', 'peacekeeping', 'efforts', ',', 'often', 'in', 'close', 'cooperation', 'with', 'the', 'United', 'Nations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
630,"['The', 'transfers', 'of', 'responsibilities', 'in', 'Chad', 'and', 'in', 'Kosovo', 'are', 'examples', 'of', 'that', '.']","['O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O']"
631,"['Twenty', 'years', 'after', 'the', 'end', 'of', 'the', 'cold', 'war', ',', 'peace', 'and', 'security', 'are', 'still', 'threatened', 'by', 'the', 'proliferation', 'of', 'weapons', 'of', 'mass', 'destruction', 'and', 'by', 'the', 'fact', 'that', 'those', 'weapons', 'risk', 'falling', 'into', 'the', 'wrong', 'hands', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
632,"['We', 'strongly', 'urge', 'the', 'Democratic', 'People', ""'s"", 'Republic', 'of', 'Korea', 'to', 'renounce', 'nuclear', 'weapons', ',', 'and', 'we', 'stand', 'ready', 'to', 'engage', 'in', 'that', 'matter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
633,"['We', 'also', 'welcome', 'the', 'global', 'nuclear', 'security', 'summit', 'that', 'will', 'take', 'place', 'next', 'year', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
634,"['Europe', 'and', 'Africa', 'are', 'close', 'in', 'geography', ',', 'but', 'also', 'through', 'globalization', 'and', 'strong', 'partnership', '.']","['I-LOC', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
635,"['The', 'European', 'Union', 'provides', 'support', 'to', 'Africa', 'when', 'needed', '.']","['O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
636,"['Our', 'naval', 'operation', 'Atalanta', ',', 'off', 'the', 'coast', 'of', 'Somalia', ',', 'protects', 'vessels', 'delivering', 'humanitarian', 'aid', 'and', 'provides', 'support', 'to', 'the', 'African', 'Union', 'Mission', 'in', 'Somalia', '.']","['O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'I-LOC', 'O']"
637,"['We', 'have', 'for', 'many', 'years', 'cooperated', 'with', 'the', 'United', 'Nations', 'in', 'the', 'Democratic', 'Republic', 'of', 'the', 'Congo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O']"
638,"['We', 'speak', 'out', 'on', 'injustice', 'on', 'the', 'African', 'continent', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O']"
639,"['The', 'use', 'of', 'sexual', 'violence', 'as', 'a', 'weapon', 'of', 'intimidation', 'and', 'terror', 'is', 'appalling', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
640,"['The', 'attacks', 'on', 'women', 'and', 'girls', 'in', 'eastern', 'Congo', 'and', 'other', 'places', 'are', 'unacceptable', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
641,"['To', 'protect', 'we', 'must', 'empower', ';', 'and', 'so', ',', 'to', 'empower', 'women', 'in', 'conflict', 'situations', ',', 'Security', 'Council', 'resolutions', '1325', '(', '2000', ')', 'and', '1820', '(', '2008', ')', 'have', 'to', 'be', 'implemented', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
642,"['We', 'wish', 'to', 'see', 'a', 'free', ',', 'democratic', 'and', 'prosperous', 'Africa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
643,"['That', 'is', 'especially', 'true', 'in', 'the', 'case', 'of', 'Zimbabwe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
644,"['The', 'Global', 'Political', 'Agreement', 'and', 'the', 'formation', 'of', 'the', 'Government', 'of', 'National', 'Unity', 'were', 'important', 'steps', 'forward', '.']","['O', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']"
645,"['However', ',', 'implementing', 'the', 'Agreement', 'requires', 'commitment', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
646,"['It', 'requires', 'a', 'spirit', 'of', 'cooperation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
647,"['In', 'that', 'regard', ',', 'much', 'remains', 'to', 'be', 'done', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
648,"['Europe', 'is', 'a', 'union', 'of', 'many', 'cultures', '.']","['I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
649,"['Our', 'openness', 'to', 'the', 'world', 'around', 'us', 'is', 'evident', 'in', 'the', 'fact', 'that', 'Christians', ',', 'Jews', 'and', 'Muslims', ',', 'those', 'who', 'believe', 'in', 'God', 'and', 'those', 'who', 'do', 'not', ',', 'can', 'live', 'side', 'by', 'side', 'in', 'mutual', 'respect', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'I-MISC', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
650,"['The', 'European', 'Union', 'wishes', 'to', 'enhance', 'its', 'interaction', 'with', 'the', 'Muslim', 'world', 'through', 'the', 'Alliance', 'of', 'Civilizations', 'and', 'through', 'cooperation', 'in', 'education', 'and', 'development', 'by', 'providing', 'opportunities', 'for', 'the', 'young', '.']","['O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
651,"['In', 'that', 'way', ',', 'we', 'can', 'create', 'an', 'environment', 'that', 'will', 'allow', 'us', 'to', 'focus', 'on', 'what', 'we', 'have', 'in', 'common', 'rather', 'than', 'on', 'our', 'perceived', 'differences', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
652,"['Afghan', 'children', 'show', 'the', 'same', 'curiosity', 'as', 'children', 'all', 'over', 'the', 'world', ',', 'including', 'my', 'own', ',', 'longing', 'for', 'knowledge', ',', 'wanting', 'to', 'take', 'part', 'and', 'full', 'of', 'excitement', 'over', 'what', 'life', 'has', 'to', 'offer', '.']","['I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
653,"['In', 'order', 'to', 'invest', 'in', 'the', 'future', 'of', 'Afghanistan', 'and', 'in', 'human', 'development', ',', 'we', 'cannot', 'let', 'their', 'light', 'be', 'shut', 'out', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
654,"['As', 'a', 'friend', 'of', 'the', 'people', 'of', 'Afghanistan', ',', 'the', 'European', 'Union', 'is', 'committed', 'to', 'assisting', 'them', 'in', 'stabilizing', ',', 'democratizing', 'and', 'developing', 'their', 'country', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
655,"['Education', ',', 'also', 'for', 'young', 'girls', 'and', 'women', ',', 'is', 'indispensable', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
656,"['In', 'the', 'years', 'ahead', ',', 'we', 'need', 'to', 'do', 'more', 'to', 'ensure', 'that', 'this', 'is', 'the', 'way', 'forward', 'for', 'Afghanistan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
657,"['As', 'a', 'partner', 'of', 'Pakistan', ',', 'we', 'know', 'that', 'what', 'happens', 'in', 'Pakistan', 'influences', 'not', 'only', 'the', 'Pakistanis', ',', 'but', 'the', 'development', 'of', 'the', 'region', 'as', 'a', 'whole', '.']","['O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
658,"['Therefore', ',', 'it', 'is', 'crucial', 'to', 'continue', 'to', 'assist', 'Pakistan', 'in', 'its', 'efforts', 'to', 'develop', 'the', 'rule', 'of', 'law', 'and', 'to', 'build', 'a', 'more', 'stable', 'and', 'more', 'democratic', 'society', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
659,"['As', 'a', 'friend', 'of', 'the', 'people', 'of', 'Israel', ',', 'we', 'tell', 'the', 'Israeli', 'Government', 'to', 'reach', 'out', 'for', 'peace', ',', 'to', 'end', 'occupation', ',', 'to', 'respect', 'international', 'law', ',', 'to', 'work', 'for', 'a', 'two-State', 'solution', ',', 'to', 'immediately', 'end', 'all', 'settlement', 'activities', 'on', 'occupied', 'land', ',', 'including', 'East', 'Jerusalem', ',', 'and', 'to', 'end', 'the', 'isolation', 'of', 'Gaza', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
660,"['As', 'a', 'friend', 'of', 'the', 'Palestinians', ',', 'we', 'expect', 'them', 'to', 'stop', 'all', 'violent', 'acts', 'against', 'Israel', ',', 'to', 'continue', 'to', 'build', 'viable', 'State', 'institutions', 'and', 'to', 'develop', 'democracy', 'and', 'the', 'rule', 'of', 'law', '.']","['O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
661,"['We', 'will', 'continue', 'both', 'to', 'provide', 'financial', 'support', 'to', 'the', 'Palestinian', 'Authority', 'and', 'to', 'assist', 'in', 'capacity-', 'building', 'on', 'the', 'ground', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
662,"['In', 'that', 'regard', ',', 'the', 'European', 'Union', 'fully', 'supports', 'the', 'United', 'States', 'efforts', 'to', 'resume', 'peace', 'negotiations', 'and', 'to', 'stand', 'ready', 'to', 'actively', 'contribute', 'to', 'their', 'success', '.']","['O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
663,"['The', 'future', 'of', 'both', 'Israel', 'and', 'Palestine', 'lies', 'in', 'that', 'cooperation', '.']","['O', 'O', 'O', 'O', 'I-LOC', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O']"
664,"['As', 'a', 'friend', 'of', 'the', 'people', 'of', 'Iran', ',', 'we', 'are', 'concerned', 'about', 'the', 'deteriorating', 'human', 'rights', 'situation', 'and', 'the', 'violent', 'crackdown', 'on', 'popular', 'protests', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
665,"['The', 'Iranian', 'nuclear', 'issue', 'represents', 'a', 'major', 'challenge', 'to', 'international', 'peace', 'and', 'security', ',', 'to', 'regional', 'stability', 'and', 'to', 'the', 'non-', 'proliferation', 'regime', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
666,"['Iran', 'must', 'regain', 'the', 'trust', 'of', 'the', 'international', 'community', ',', 'comply', 'with', 'relevant', 'Security', 'Council', 'resolutions', 'and', 'contribute', 'to', 'peace', 'in', 'the', 'Middle', 'East', '.']","['I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O']"
667,"['As', 'a', 'friend', 'of', 'the', 'people', 'of', 'Burma/Myanmar', ',', 'we', 'will', 'tell', 'the', 'military', 'leaders', 'that', 'only', 'democracy', 'and', 'human', 'rights', 'can', 'bring', 'peace', 'and', 'stability', 'to', 'the', 'people', 'that', 'they', 'say', 'they', 'represent', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
668,"['The', 'Swedish', 'statesman', 'and', 'former', 'United', 'Nations', 'Secretary-General', 'Dag', 'Hammarskjöld', 'once', 'said', 'that', 'the', 'pursuit', 'of', 'peace', 'and', 'progress', ',', 'with', 'its', 'trials', 'and', 'its', 'errors', ',', 'its', 'successes', 'and', 'its', 'setbacks', ',', 'can', 'never', 'be', 'relaxed', 'and', 'never', 'abandoned', '.']","['O', 'I-MISC', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
669,"['That', 'was', 'true', 'then', 'and', 'it', 'is', 'true', 'today', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
670,"['The', 'people', 'of', 'the', 'world', 'need', 'to', 'know', 'that', 'uniting', 'nations', 'is', 'a', 'work', 'not', 'of', 'the', 'past', ',', 'but', 'of', 'the', 'future', ',', 'carried', 'forward', 'by', 'shared', 'values', 'and', 'by', 'mutual', 'respect', 'and', 'ever', 'more', 'relevant', 'with', 'increased', 'globalization', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
671,"['In', 'that', 'common', 'endeavour', ',', 'the', 'European', 'Union', 'will', 'remain', 'a', 'reliable', 'partner', 'on', 'security', ',', 'development', 'and', 'human', 'rights', ',', 'always', 'contributing', 'actively', 'to', 'improving', 'and', 'strengthening', 'the', 'United', 'Nations', ',', 'always', 'continuing', 'to', 'refine', 'the', 'instruments', 'needed', 'to', 'deal', 'with', 'opportunities', 'and', 'threats', 'alike', ',', 'and', 'always', 'willing', 'to', 'do', 'its', 'part', 'in', 'helping', 'to', 'create', 'a', 'better', 'world', 'to', 'live', 'in', 'for', 'future', 'generations', ',', 'everywhere', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
672,"['I', 'should', 'like', 'at', 'the', 'outset', 'to', 'express', 'my', 'satisfaction', 'at', 'seeing', 'Mr.', 'Sam', 'Kutesa', ',', 'Minister', 'for', 'Foreign', 'Affairs', 'of', 'Uganda', ',', 'an', 'African', 'neighbour', ',', 'brother', 'and', 'friend', ',', 'presiding', 'over', 'this', 'important', 'session', 'of', 'the', 'General', 'Assembly', 'and', 'to', 'assure', 'him', 'of', 'our', 'full', 'cooperation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
673,"['I', 'should', 'also', 'like', 'to', 'hail', 'his', 'predecessor', 'the', 'outgoing', 'President', 'of', 'the', 'General', 'Assembly', ',', 'Mr.', 'John', 'Ashe', ',', 'and', 'to', 'pay', 'homage', 'to', 'Secretary-General', 'Ban', 'Ki-moon', 'for', 'his', 'work', 'in', 'driving', 'forward', 'the', 'role', 'and', 'missions', 'of', 'the', 'United', 'Nations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
674,"['The', 'theme', 'of', 'the', 'general', 'debate', 'focuses', 'on', 'the', 'future', 'and', 'the', 'prospects', 'for', 'future', 'generations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
675,"['This', 'reminds', 'us', ',', 'on', 'the', 'eve', 'of', 'the', 'global', 'summit', 'on', 'the', 'post-2015', 'development', 'agenda', 'and', 'of', 'the', 'seventieth', 'anniversary', 'of', 'the', 'United', 'Nations', ',', 'of', 'the', 'urgency', 'of', 'making', 'a', 'renewed', 'commitment', 'to', 'multilateralism', 'founded', 'on', 'international', 'law', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
